Date,Year,Month,Day,ABOMEY,ADJOHOUN,ALLADA,BETEROU,BOHICON,BONOU,BOUKOUMBE,COTONOU_AEROPORT,DASSA_ZOUME,DJOUGOU,GOUKA,KOKORO,KOUANDE,PARAKOU_AEROPORT,POBE,PORTO_NOVO,SAVE,TCHAOUROU,TCHETTI,ZAGNANADO
19/08/1992,1992,8,19,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/08/1992,1992,8,20,0,0,0,,0,0,12.5,0,0,0,0,0,8.3,0,0,0,0,0,0,0
21/08/1992,1992,8,21,0,0,4.8,,0,0,1.5,2.8,0,0,0,0,0,0,0,0,0,0,0,0
22/08/1992,1992,8,22,0,0,0,,0.4,0,0,0,0,0,0,12.2,0,0,0,0,0,0,0,0
23/08/1992,1992,8,23,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/08/1992,1992,8,24,0,0,0,,0,0,2.1,0,0,4.6,0,0,8.4,1.2,0.1,0,0.2,0.1,0,0
25/08/1992,1992,8,25,0,7.2,0,,0,0,16,0,40.5,6.3,14.1,91.8,3.6,6.7,1.2,0,19.3,17.2,10.1,2
26/08/1992,1992,8,26,0.5,13.8,7.3,,0,5.1,1.6,0,0.7,0,0,1.6,0,0,7.8,0,0,0,0,0
27/08/1992,1992,8,27,0.3,0,0,,0,0,0,0.6,0,0,0,0,2.5,0,0,0,0,0,0,0
28/08/1992,1992,8,28,0,1.5,1.4,,0,6.5,32.5,0,0,11.4,0,0,2,0,1.5,0,0,0,0.3,0
29/08/1992,1992,8,29,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0,0
30/08/1992,1992,8,30,0,0,0,,0,0,5.9,0,0,0,0,0.4,2.7,0,0,0,0,43.1,0,0
31/08/1992,1992,8,31,0,0,0,,0,0,11.2,0,0,0.3,0,0,0,0,0,1.4,0.4,0,0,0
01/09/1992,1992,9,1,0,0,0,0,0,0,0,0.5,,4.4,0,0,1.9,0,0,1.7,0,,0,0
02/09/1992,1992,9,2,0,0,0,0,1.2,0,18.3,0,,6.7,0,0,0,0,1.5,0,35.5,,0,0
03/09/1992,1992,9,3,0,0,0,0,0,0,0,0.4,,0,5,1.4,0,0,0,0,0,,0,0
04/09/1992,1992,9,4,0.5,0,0,2.7,11.5,29.4,0,0,,,2.3,22.9,3,35.7,14.4,0,0.4,,0,3
05/09/1992,1992,9,5,0,43.3,15.7,0,0,0,7.3,2.2,,9.2,0,13,1.8,6.1,0,33.4,0,,0,0.6
06/09/1992,1992,9,6,0,0,0.4,0,0,0,4.7,1.9,,0,0,0,12.6,0,0.1,16.8,0,,0,0
07/09/1992,1992,9,7,10.7,0,0,0,7.2,40.5,0,0,,4.8,6.7,0,0,2.5,37.9,0,1.3,,9.5,40.7
08/09/1992,1992,9,8,0,0,0,18,0.5,12.5,12.8,0,,29,0,13.9,0,1.8,1.6,0,2.2,,0,9
09/09/1992,1992,9,9,50.5,0,0,0,10.1,0,0,3.7,,4.2,14.5,0,10.5,0,0.5,0,7.8,,12.2,0
10/09/1992,1992,9,10,0.1,2.7,2.9,0,0,0,5.6,3.1,,0.5,32,0,0,6.8,29.7,0,0,,4,14
11/09/1992,1992,9,11,0,14.3,7.9,18.1,0,12.2,0,1.7,,0,0,0,0,3.2,5.3,4.6,0,,14.3,0
12/09/1992,1992,9,12,7.2,0,6,1.4,10.3,7.5,0,0,,6.5,6,20.2,16.2,25.9,2.3,0,14.5,,24.6,2.6
13/09/1992,1992,9,13,0,17.3,10.2,32.8,5.9,15.5,17.6,12.2,,24.3,36.7,3.2,0,8.6,8.7,7.4,2.5,,0,32
14/09/1992,1992,9,14,0,0,7.7,2.6,0.6,6.2,2.2,7,,4.9,0,15.2,4,6.2,11.3,4.2,1.6,,0,2.5
15/09/1992,1992,9,15,2,10.8,0,0,10.8,0,0,0.3,,0,11.3,0,0,0,1.6,1.7,31.2,,10,0
16/09/1992,1992,9,16,11.8,0,1.5,29,13.1,0,0,1.6,,16.1,8.3,28,7.5,20.1,17.2,0,30.8,,8.8,10.5
17/09/1992,1992,9,17,7.7,3.9,0,11.8,17.2,0,0,0.4,,0.7,32,29,0,2.7,0.8,0,29.8,,6.4,6.5
18/09/1992,1992,9,18,0,0,0,9.3,3,5.2,0,0.1,,9.7,0,13.7,10,3.4,0,2.2,0.7,,0,0
19/09/1992,1992,9,19,5.9,0,0,1.4,1.4,0,3.9,4.7,,4.5,0,6.5,0,1.9,0.3,6.5,0.1,,0,0.6
20/09/1992,1992,9,20,19.4,3.4,28.2,19.9,19.9,18.7,24,12.6,,1.7,10.3,13.5,7.5,3.8,49.2,27.7,0.7,,9,19.1
21/09/1992,1992,9,21,18.6,47.5,9.4,7.8,16.5,15.2,0,0,,12.3,0,0,1,5.1,12.8,2.3,8.4,,0,51
22/09/1992,1992,9,22,1.2,34.3,2,1.1,6.5,45.4,0,53.3,,0,0,0,0,1.6,15.8,20.1,0,,0,7
23/09/1992,1992,9,23,0,0,0,0,0,0,0,0.6,,0.3,0,0,0,0.1,0,0,0,,0,0
24/09/1992,1992,9,24,0,0,0,0,0,0,0,0,,0,0,0,0,0,14.8,0,0,,0,0
25/09/1992,1992,9,25,0,0,0,0.4,0.3,0,0,2,,4.9,18.6,7.8,3.1,0.7,0.1,0,5.6,,1.2,6.8
26/09/1992,1992,9,26,0,0,0,0,0,0,0,0.7,,4.5,0,3.4,0,8.9,0,0,0.1,,0,0
27/09/1992,1992,9,27,18.1,26.9,6.9,0.3,8.1,14.9,0,8.1,,5.9,10,5.7,10.8,3.2,3.9,36.5,8.5,,2.2,13
28/09/1992,1992,9,28,0,0,0,0,0,0,0,0.3,,0,0,0.3,0,10,0.1,0,0,,0,0
29/09/1992,1992,9,29,1,15,24.2,17.1,0,22.5,13.4,17.2,,0,0,19.9,3.2,0,1.8,71.1,0.1,,0,19.2
30/09/1992,1992,9,30,43.3,0,0.3,0,22.7,25.4,0,17.4,,0.4,0,0,0,0.2,12.8,14.7,7.2,,0,14.3
01/10/1992,1992,10,1,0,0,25.7,2,0.4,17.1,0,0,0,0,6.2,0,,0,15.2,0,0,0,0,0
02/10/1992,1992,10,2,0,0,0,0,1,0,0,0,0,0,0,0,,0,0.3,0,0,0,0,1.2
03/10/1992,1992,10,3,0,11.5,0,0,0,26.5,0,0,0,0,0,0,,0,2.2,0,0,0,0,0
04/10/1992,1992,10,4,0,0,0,0,0,3.1,0,0,0,0,0,0,,0,0,0,0,0,0,0
05/10/1992,1992,10,5,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
06/10/1992,1992,10,6,0,0,0,0,0,4.7,0,0,0,0,0,0,,0,0,0,0,0,0,0
07/10/1992,1992,10,7,0,0,0,0,0,5.4,0,8.1,0,0,0,0,,0,14.6,30.5,0,0,0,0
08/10/1992,1992,10,8,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,8,4.1,4
09/10/1992,1992,10,9,2,25.1,40.7,0,4,22.6,2.5,0.3,25.7,0,0,0,,0,25.5,27.8,0,0,1,0
10/10/1992,1992,10,10,11,2.5,3.8,8.7,7.8,16.7,14.7,3.3,0,17.9,68.7,44.7,,7.9,30.1,9.8,33.8,25.1,8.9,13
11/10/1992,1992,10,11,0,11.3,0.3,0,0,15.6,0,53.2,0,0,0,0,,0,1,18.2,0,0,0,0
12/10/1992,1992,10,12,1,0,25.1,0.1,0,13.4,0,2.1,1.2,17.2,5,11.9,,3.7,0.1,27.4,29.2,1.1,1.2,0
13/10/1992,1992,10,13,0,0,0.7,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
14/10/1992,1992,10,14,0,0,0,0,0,0,0,1.2,0,9.6,0,0,,0,0,0,0,0,0,0
15/10/1992,1992,10,15,10.3,11.1,6.1,0,0.8,49.3,0,0.6,6.1,0,0,0,,0,9,0,0,0,10,7.8
16/10/1992,1992,10,16,0.2,0,0,0,1.8,16.5,0,0,0,0,0,7.6,,0,1.4,0,1.9,0.8,0,25.7
17/10/1992,1992,10,17,0,0,16.2,0,0,0,0,0.9,0,0,0,0,,0,0.1,11.3,1.5,0,0,0
18/10/1992,1992,10,18,0,0,0,0,0,2.8,3.2,0,0,0,0,0,,0,0.1,0,0,0,0,0
19/10/1992,1992,10,19,0,0,1.9,2,10.9,0,0,0,0,34.5,0,0,,15.7,3.3,7.4,0,19.1,0,0
20/10/1992,1992,10,20,4.5,1.2,0,0,0.8,0,0,0.5,10.2,0,8,8.5,,0,0,0,12.4,0,2.2,10
21/10/1992,1992,10,21,0,0,0,0,0.6,0,15.6,0,0,0,0,8.7,,0,0,0,2.3,0,0,2
22/10/1992,1992,10,22,7.8,5.6,33.5,0,0,0,0,0,0,0,0,0,,0,2.2,5.8,0,0,0,0
23/10/1992,1992,10,23,0,12,0,0,0.9,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
24/10/1992,1992,10,24,0,0,0,0,0.1,0,0,0,1.2,0,0,0,,0,0,7.5,0,0,16.3,0
25/10/1992,1992,10,25,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
26/10/1992,1992,10,26,0,0,0,2.5,0,0,0,0,0,0,0,0,,1.8,0,0,0,0,0,0
27/10/1992,1992,10,27,0,6.3,16.1,0,0,1.5,0,7.7,0,0,0,0,,0,11.8,13.5,0,0,0,0
28/10/1992,1992,10,28,0,0,2.5,0,0,0,0,0,0,0,0,0,,0,0,11.1,0,0.3,0,0
29/10/1992,1992,10,29,0,1.4,0,0,0,0,0,17.4,0,0,0,0,,0,0,0,0,0,0,0
30/10/1992,1992,10,30,0,0,0,0,0,13.4,13.3,0,0,0,0,0,,0,0,0,0,0,0,0
31/10/1992,1992,10,31,0,1.9,0,0,7.6,2.1,0,0,7.2,0,10.4,0,,0,5,0,12.3,0,14.7,8.5
01/11/1992,1992,11,1,0,0,18.9,0,0,0,0,0,0,0,0,0.4,,0,0,0,0,0,0,0
02/11/1992,1992,11,2,0,0,5.5,0,0,2.5,0,0,0,0,0,0,,0,0,0,0,0,0,0
03/11/1992,1992,11,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
04/11/1992,1992,11,4,0,1.4,0,0,0,0,0,0.1,0,0,0,0,,0,0,0,0,0,0,0
05/11/1992,1992,11,5,0,5,2.5,4,0,0,12.2,16,0,0,0,2.8,,19.6,0,14.5,0,0,0,0
06/11/1992,1992,11,6,0,0,0,11,0,0,0,3.6,0,1,0,0.6,,0,0,3.8,0,1.6,0,0
07/11/1992,1992,11,7,0,0,0,0,0,0,0,0,0.6,0,2.5,0,,0,10.7,0,3,0,0,0
08/11/1992,1992,11,8,17.7,0,0,15.4,1.2,0,0,0,4,14.7,21,11,,6.5,15.4,0,16,9.1,8.3,13
09/11/1992,1992,11,9,0,0,1.1,0,0,0,0,0,0,0.4,0,0,,0,0,0,0,0,0,0
10/11/1992,1992,11,10,0,25.4,1.3,0,0,11.4,0,0,0,0,0,0,,0,0,0,0,0,0,0
11/11/1992,1992,11,11,0,0,1,0,0,0,0,0,0,0,0,0,,0,11.4,2.7,0,0,0,0
12/11/1992,1992,11,12,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
13/11/1992,1992,11,13,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
14/11/1992,1992,11,14,7.5,3.7,0,0,0,0,0,2.6,0,0,0,0,,0,0,0,0,0,0,0
15/11/1992,1992,11,15,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,33.2,0,0,0,0
16/11/1992,1992,11,16,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
17/11/1992,1992,11,17,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
18/11/1992,1992,11,18,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
19/11/1992,1992,11,19,0,0,8.2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
20/11/1992,1992,11,20,2.3,2.7,0,0,2.5,0,0,2.8,0,0,0,0,,0,0,22.3,0,0,0,0
21/11/1992,1992,11,21,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.1,0,0,0
22/11/1992,1992,11,22,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
23/11/1992,1992,11,23,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
24/11/1992,1992,11,24,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
25/11/1992,1992,11,25,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
26/11/1992,1992,11,26,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
27/11/1992,1992,11,27,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
28/11/1992,1992,11,28,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
29/11/1992,1992,11,29,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
30/11/1992,1992,11,30,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0
01/12/1992,1992,12,1,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
02/12/1992,1992,12,2,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
03/12/1992,1992,12,3,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
04/12/1992,1992,12,4,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
05/12/1992,1992,12,5,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
06/12/1992,1992,12,6,0.6,0,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
07/12/1992,1992,12,7,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
08/12/1992,1992,12,8,0,0,,0,0,0,0,0.1,0,0,0,0,,0,0,,0,0,0,0
09/12/1992,1992,12,9,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
10/12/1992,1992,12,10,0,1.5,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
11/12/1992,1992,12,11,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
12/12/1992,1992,12,12,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
13/12/1992,1992,12,13,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
14/12/1992,1992,12,14,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
15/12/1992,1992,12,15,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
16/12/1992,1992,12,16,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
17/12/1992,1992,12,17,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
18/12/1992,1992,12,18,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
19/12/1992,1992,12,19,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
20/12/1992,1992,12,20,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
21/12/1992,1992,12,21,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
22/12/1992,1992,12,22,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
23/12/1992,1992,12,23,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
24/12/1992,1992,12,24,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
25/12/1992,1992,12,25,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
26/12/1992,1992,12,26,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
27/12/1992,1992,12,27,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
28/12/1992,1992,12,28,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
29/12/1992,1992,12,29,0,0,,0,0,0,0,2.5,0,0,0,0,,0,0,,0,0,0,0
30/12/1992,1992,12,30,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,0,4.9,0,0
31/12/1992,1992,12,31,0,0,,0,0,0,0,0.1,0,0,0,0,,0,0,,0,0,0,0
01/01/1993,1993,1,1,,0,,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0
02/01/1993,1993,1,2,,0,,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0
03/01/1993,1993,1,3,,0,,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0
04/01/1993,1993,1,4,,0,,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0
05/01/1993,1993,1,5,,0,,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0
06/01/1993,1993,1,6,,0,,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0
07/01/1993,1993,1,7,,0,,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0
08/01/1993,1993,1,8,,0,,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0
09/01/1993,1993,1,9,,0,,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0
10/01/1993,1993,1,10,,0,,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0
11/01/1993,1993,1,11,,0,,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0
12/01/1993,1993,1,12,,0,,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0
13/01/1993,1993,1,13,,0,,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0
14/01/1993,1993,1,14,,0,,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0
15/01/1993,1993,1,15,,0,,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0
16/01/1993,1993,1,16,,0,,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0
17/01/1993,1993,1,17,,0,,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0
18/01/1993,1993,1,18,,0,,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0
19/01/1993,1993,1,19,,0,,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0
20/01/1993,1993,1,20,,0,,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0
21/01/1993,1993,1,21,,0,,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0
22/01/1993,1993,1,22,,0,,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0
23/01/1993,1993,1,23,,0,,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0
24/01/1993,1993,1,24,,0,,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0
25/01/1993,1993,1,25,,0,,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0
26/01/1993,1993,1,26,,0,,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0
27/01/1993,1993,1,27,,0,,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0
28/01/1993,1993,1,28,,0,,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0
29/01/1993,1993,1,29,,0,,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0
30/01/1993,1993,1,30,,0,,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0
31/01/1993,1993,1,31,,0,,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0
01/02/1993,1993,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0
02/02/1993,1993,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0
03/02/1993,1993,2,3,0.7,7.1,0,0,14.7,0,0,14.1,0,0,0,0,,0,22.9,19.7,0,,0,30
04/02/1993,1993,2,4,0,0,5,0,0,14,0,0,0,0,0,0,,0,0,0,0,,0,0
05/02/1993,1993,2,5,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0
06/02/1993,1993,2,6,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0
07/02/1993,1993,2,7,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0
08/02/1993,1993,2,8,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0
09/02/1993,1993,2,9,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0
10/02/1993,1993,2,10,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0
11/02/1993,1993,2,11,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0
12/02/1993,1993,2,12,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0
13/02/1993,1993,2,13,0,0,0,0,0,0,0,0,10.2,0,0,0,,0,0,0,0,,0,0
14/02/1993,1993,2,14,30.1,0,0,0,10.7,0,0,0,3.8,0,0,0,,0,0,0,2.3,,0,0
15/02/1993,1993,2,15,27.1,32.5,58.4,0,5.7,49.7,0,34.2,9.4,0,0,0,,0,17.1,32.9,3.2,,0,3
16/02/1993,1993,2,16,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,4.2
17/02/1993,1993,2,17,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0
18/02/1993,1993,2,18,0,0,18.4,0,29.5,0,0,20.6,0,0,0,0,,0,7,0,0,,0,0
19/02/1993,1993,2,19,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0
20/02/1993,1993,2,20,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0
21/02/1993,1993,2,21,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0
22/02/1993,1993,2,22,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0
23/02/1993,1993,2,23,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0
24/02/1993,1993,2,24,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0
25/02/1993,1993,2,25,0,0,0,0,0,0,0,0,0,0,2.2,0,,0,0,0,0,,0,0
26/02/1993,1993,2,26,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0
27/02/1993,1993,2,27,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0
28/02/1993,1993,2,28,0,16,0,0,24.8,21.4,0,1.3,2.5,29.7,1.3,1.7,,4.3,14.3,7.2,0,,0,13.1
01/03/1993,1993,3,1,6,0,22.2,73,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,9.2,0
02/03/1993,1993,3,2,0,0,0,0,0.1,17.5,0,0,0,0,0,0,0,0,4.2,0,0,0,0,0
03/03/1993,1993,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0
04/03/1993,1993,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/03/1993,1993,3,5,0,0,2.2,0,0,0,0,0,20.1,0,5.2,0,0,0,0,0,13.8,0,1,0
06/03/1993,1993,3,6,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0
07/03/1993,1993,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,2.6,0,0,0
08/03/1993,1993,3,8,0,0,0,0,0,0,0,0,0,0,0,0,16.2,0,0.7,0,0,0,0,0
09/03/1993,1993,3,9,0,2.9,0,0.4,0,23.4,0,3.8,0,4.4,0,0.5,8.2,38.6,14,0,0,2.9,0.1,0
10/03/1993,1993,3,10,0.7,2,27.5,3.5,8.1,0,0,0.9,0,1,0,2,0,0.2,0.6,0,0,25.5,0,2
11/03/1993,1993,3,11,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0
12/03/1993,1993,3,12,0,0,0,1.8,12.3,0,0,0,35.2,0,42.8,11.6,0,4.9,0,0,10.7,2.3,16,33.7
13/03/1993,1993,3,13,17.3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2.5,0,24,0
14/03/1993,1993,3,14,0,0,11.2,19.1,9.2,0,17.2,17.4,11.5,0,25.4,20,109.7,3.3,44.8,8.7,19.6,31.5,7.9,14.9
15/03/1993,1993,3,15,0,5.1,5,0,0,0,0,25.8,0,0,0,0,0,0,0.4,11.2,0,0,0,0
16/03/1993,1993,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/03/1993,1993,3,17,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/03/1993,1993,3,18,0,0,0,0,0,0,4.3,0,0,0,49,35.4,0,0,0,0,0,1.2,14.4,0
19/03/1993,1993,3,19,0,0,0,0,0,0,0,0,16,3.1,0,0,0,0,0.1,0,9.2,0,0,0
20/03/1993,1993,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/03/1993,1993,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/03/1993,1993,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/03/1993,1993,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/03/1993,1993,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/03/1993,1993,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0
26/03/1993,1993,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/03/1993,1993,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/03/1993,1993,3,28,0,0,0,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/03/1993,1993,3,29,11,0,5.7,0,0,9.5,0,25.5,0,0,8,0,0,0,0,27.4,0,0,0,0
30/03/1993,1993,3,30,0,0,0,0.4,0,65.2,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0
31/03/1993,1993,3,31,38.4,13,16.1,0,36.7,0,0,0.8,13.5,0,0,0,0,0,49.4,4.3,7.9,0,0.1,7.3
01/04/1993,1993,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02/04/1993,1993,4,2,0,0,0,0,0,10.6,12.3,0,0,0,0,0,0,0,0.4,10.2,0,0,0,
03/04/1993,1993,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
04/04/1993,1993,4,4,0,0,0,0,13.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,
05/04/1993,1993,4,5,0,0,1.2,0,0,0,9.3,2.6,0,0,2,0,0,0,0,0,0,0,2.7,
06/04/1993,1993,4,6,0,0,0,23.4,0,0,0,0.2,0,6.2,0,0,7.2,0,0,0,0,0,0,
07/04/1993,1993,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
08/04/1993,1993,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
09/04/1993,1993,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10/04/1993,1993,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/04/1993,1993,4,11,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12/04/1993,1993,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13/04/1993,1993,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14/04/1993,1993,4,14,0,0,0,2.7,0,0,0,0,0,0,0,0,0,6.6,0,0,0.5,0,0,
15/04/1993,1993,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,
